stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
"de:09162:1","Karlsplatz (Stachus)","48.13950527","11.56613268","1",""
"de:09162:1:1:1-Hst","Karlsplatz (Stachus)","48.13837827","11.56501877","","de:09162:1"
"de:09162:1:1:91-Hst","Karlsplatz (Stachus)","48.13837827","11.56501877","","de:09162:1"
"de:09162:1:2:2-Hst","Karlsplatz (Stachus)","48.13864803","11.56518945","","de:09162:1"
"de:09162:1:2:3-Hst","Karlsplatz (Stachus)","48.13836028","11.56518945","","de:09162:1"
"de:09162:1:2:92-Hst","Karlsplatz (Stachus)","48.13864803","11.56518945","","de:09162:1"
"de:09162:1:4:4-Hst","Karlsplatz (Stachus)","48.13863604","11.56536013","","de:09162:1"
"de:09162:1:5:5-Hst","Karlsplatz (Stachus)","48.13928946","11.56460554","","de:09162:1"
"de:09162:1:51:51-Hst","Karlsplatz (Stachus)","48.14043443","11.56714777","","de:09162:1"
"de:09162:1:52:52-Hst","Karlsplatz (Stachus)","48.14016468","11.56687828","","de:09162:1"
"de:09162:1:6:6-Hst","Karlsplatz (Stachus)","48.13879191","11.56564759","","de:09162:1"
"de:09162:1:6:8-Hst","Karlsplatz (Stachus)","48.13854013","11.56560267","","de:09162:1"
"de:09162:1:7:7-Hst","Karlsplatz (Stachus)","48.13895976","11.56490199","","de:09162:1"
"de:09162:1:8:10-Hst","Karlsplatz (Stachus)","48.13972707","11.56493792","","de:09162:1"
"de:09162:1:8:93-Hst","Karlsplatz (Stachus)","48.13970909","11.56498283","","de:09162:1"
"de:09162:1:8:9-Hst","Karlsplatz (Stachus)","48.13994887","11.56458758","","de:09162:1"
"de:09162:10","Pasing Bf.","48.14914373","11.46069741","1",""
"de:09162:10:1:1-Hst","Pasing Bf.","48.14896992","11.46050877","","de:09162:10"
"de:09162:10:12:12-Hst","Pasing Bf.","48.14880210","11.45989791","","de:09162:10"
"de:09162:10:15:15-Hst","Pasing Bf.","48.14883806","11.46121844","","de:09162:10"
"de:09162:10:2:2-Hst","Pasing Bf.","48.14912575","11.46008656","","de:09162:10"
"de:09162:10:4:4-Hst","Pasing Bf.","48.14936549","11.45937689","","de:09162:10"
"de:09162:10:4:5-Hst","Pasing Bf.","48.14947937","11.45900858","","de:09162:10"
"de:09162:10:6:6-Hst","Pasing Bf.","48.14884406","11.46032910","","de:09162:10"
"de:09162:10:7:7-Hst","Pasing Bf.","48.14901187","11.45986198","","de:09162:10"
"de:09162:10:9:9-Hst","Pasing Bf.","48.14919767","11.45929604","","de:09162:10"
"de:09162:1000","Perlach Bahnhof","48.09355387","11.63056883","1",""
"de:09162:1000:1:1-Hst","Perlach Bahnhof","48.09373987","11.63057782","","de:09162:1000"
"de:09162:1001","Anzinger Straße","48.12121839","11.60564058","1",""
"de:09162:1001:3:3-Hst","Anzinger Straße","48.12114643","11.60561363","","de:09162:1001"
"de:09162:1001:3:4-Hst","Anzinger Straße","48.12127236","11.60564058","","de:09162:1001"
"de:09162:1002","Nailastraße","48.08860963","11.63358717","1",""
"de:09162:1002:1:1-Hst","Nailastraße","48.08853763","11.63302123","","de:09162:1002"
"de:09162:1002:2:2-Hst","Nailastraße","48.08884365","11.63386565","","de:09162:1002"
"de:09162:1003","Ramersdorf","48.11541919","11.61339305","1",""
"de:09162:1003:1:1-Hst","Ramersdorf","48.11474148","11.61312355","","de:09162:1003"
"de:09162:1003:2:2-Hst","Ramersdorf","48.11550316","11.61419255","","de:09162:1003"
"de:09162:1003:3:3-Hst","Ramersdorf","48.11568908","11.61376135","","de:09162:1003"
"de:09162:1004","Hechtseestraße","48.11569508","11.62122635","1",""
"de:09162:1004:1:1-Hst","Hechtseestraße","48.11576105","11.62114551","","de:09162:1004"
"de:09162:1004:2:2-Hst","Hechtseestraße","48.11563510","11.62128924","","de:09162:1004"
"de:09162:1005","Krumbadstraße","48.11661867","11.62520589","1",""
"de:09162:1005:3:1-Hst","Krumbadstraße","48.11645674","11.62520589","","de:09162:1005"
"de:09162:1005:3:2-Hst","Krumbadstraße","48.11672662","11.62522386","","de:09162:1005"
"de:09162:1006","Rudolf-Zorn-Straße","48.09088980","11.63481786","1",""
"de:09162:1006:1:1-Hst","Rudolf-Zorn-Straße","48.09073379","11.63549160","","de:09162:1006"
"de:09162:1006:2:2-Hst","Rudolf-Zorn-Straße","48.09067379","11.63433277","","de:09162:1006"
"de:09162:1007","Heinrich-Wieland-Straße","48.11715243","11.63993826","1",""
"de:09162:1007:1:1-Hst","Heinrich-Wieland-Straße","48.11722439","11.64018081","","de:09162:1007"
"de:09162:1007:2:2-Hst","Heinrich-Wieland-Straße","48.11723639","11.63956995","","de:09162:1007"
"de:09162:1008","Hermann-Pünder-Straße","48.08844762","11.63584194","1",""
"de:09162:1008:1:1-Hst","Hermann-Pünder-Straße","48.08825560","11.63567126","","de:09162:1008"
"de:09162:1008:2:2-Hst","Hermann-Pünder-Straße","48.08881965","11.63609347","","de:09162:1008"
"de:09162:1009","Corinthstraße","48.11248636","11.64962210","1",""
"de:09162:1009:1:1-Hst","Corinthstraße","48.11225844","11.64949634","","de:09162:1009"
"de:09162:1009:2:2-Hst","Corinthstraße","48.11270228","11.64982871","","de:09162:1009"
"de:09162:101","Hans-Fischer-Straße","48.12762254","11.54506718","1",""
"de:09162:101:2:2-Hst","Hans-Fischer-Straße","48.12746065","11.54455515","","de:09162:101"
"de:09162:101:4:4-Hst","Hans-Fischer-Straße","48.12741867","11.54493244","","de:09162:101"
"de:09162:1010","Neuperlach Süd","48.08937170","11.64460950","1",""
"de:09162:1010:3:3-Hst","Neuperlach Süd Bf.","48.08974973","11.64430407","","de:09162:1010"
"de:09162:1010:4:4-Hst","Neuperlach Süd Bf.","48.08961172","11.64476221","","de:09162:1010"
"de:09162:1010:51:51-Hst","Neuperlach Süd","48.08896967","11.64513951","","de:09162:1010"
"de:09162:1010:52:52-Hst","Neuperlach Süd","48.08893366","11.64505866","","de:09162:1010"
"de:09162:1010:7:7-Hst","Neuperlach Süd Bf.","48.08918568","11.64478916","","de:09162:1010"
"de:09162:1011","Karl-Marx-Ring","48.10912149","11.64992753","1",""
"de:09162:1011:1:1-Hst","Karl-Marx-Ring","48.10902552","11.65038567","","de:09162:1011"
"de:09162:1011:2:2-Hst","Karl-Marx-Ring","48.10922946","11.64938854","","de:09162:1011"
"de:09162:1012","Ludwig-Linsert-Straße","48.08627536","11.63483583","1",""
"de:09162:1012:1:1-Hst","Ludwig-Linsert-Straße","48.08605933","11.63483583","","de:09162:1012"
"de:09162:1012:2:2-Hst","Ludwig-Linsert-Straße","48.08649139","11.63489871","","de:09162:1012"
"de:09162:1013","Ludwig-Erhard-Allee","48.08523720","11.63944419","1",""
"de:09162:1013:1:1-Hst","Ludwig-Erhard-Allee","48.08509918","11.63982148","","de:09162:1013"
"de:09162:1013:2:2-Hst","Ludwig-Erhard-Allee","48.08517719","11.63910283","","de:09162:1013"
"de:09162:1014","Wilhelm-Hoegner-Straße","48.09887559","11.63639890","1",""
"de:09162:1014:1:1-Hst","Wilhelm-Hoegner-Straße","48.09865961","11.63728823","","de:09162:1014"
"de:09162:1014:2:2-Hst","Wilhelm-Hoegner-Straße","48.09902557","11.63585093","","de:09162:1014"
"de:09162:1014:3:3-Hst","Wilhelm-Hoegner-Straße","48.09918155","11.63662348","","de:09162:1014"
"de:09162:1014:4:4-Hst","Wilhelm-Hoegner-Straße","48.09865961","11.63625517","","de:09162:1014"
"de:09162:1015","Thomas-Dehler-Straße","48.09735172","11.64436696","1",""
"de:09162:1015:1:1-Hst","Thomas-Dehler-Straße","48.09744771","11.64416933","","de:09162:1015"
"de:09162:1015:2:2-Hst","Thomas-Dehler-Straße","48.09728573","11.64452865","","de:09162:1015"
"de:09162:1016","Jakob-Kaiser-Straße","48.10435272","11.64040539","1",""
"de:09162:1016:1:1-Hst","Jakob-Kaiser-Straße","48.10422675","11.64079166","","de:09162:1016"
"de:09162:1016:2:2-Hst","Jakob-Kaiser-Straße","48.10444270","11.63997419","","de:09162:1016"
"de:09162:1017","Holzwiesenstraße","48.10307497","11.63659653","1",""
"de:09162:1017:1:1-Hst","Holzwiesenstraße","48.10325494","11.63746789","","de:09162:1017"
"de:09162:1017:2:2-Hst","Holzwiesenstraße","48.10358488","11.63671331","","de:09162:1017"
"de:09162:1017:3:3-Hst","Holzwiesenstraße","48.10255907","11.63647076","","de:09162:1017"
"de:09162:1018","Curd-Jürgens-Straße","48.08536922","11.64292067","1",""
"de:09162:1018:1:1-Hst","Curd-Jürgens-Straße","48.08495516","11.64304643","","de:09162:1018"
"de:09162:1018:2:2-Hst","Curd-Jürgens-Straße","48.08567527","11.64293863","","de:09162:1018"
"de:09162:1019","Pfanzeltplatz","48.10021943","11.63057782","1",""
"de:09162:1019:1:1-Hst","Pfanzeltplatz","48.10062737","11.63046104","","de:09162:1019"
"de:09162:1019:2:2-Hst","Pfanzeltplatz","48.09978748","11.63075748","","de:09162:1019"
"de:09162:102","Gollierplatz","48.13630404","11.53431435","1",""
"de:09162:102:3:1-Hst","Gollierplatz","48.13629804","11.53442215","","de:09162:102"
"de:09162:102:3:2-Hst","Gollierplatz","48.13633401","11.53422452","","de:09162:102"
"de:09162:1020","Therese-Giehse-Allee","48.09477185","11.64277694","1",""
"de:09162:1020:51:51-Hst","Therese-Giehse-Allee","48.09475385","11.64284880","","de:09162:1020"
"de:09162:1020:51:52-Hst","Therese-Giehse-Allee","48.09478985","11.64271406","","de:09162:1020"
"de:09162:1021","Neuer Südfriedhof","48.10092133","11.62243010","1",""
"de:09162:1021:1:1-Hst","Neuer Südfriedhof","48.10100532","11.62184619","","de:09162:1021"
"de:09162:1021:2:2-Hst","Neuer Südfriedhof","48.10085534","11.62304993","","de:09162:1021"
"de:09162:1022","Hochäckerstraße","48.10104731","11.60646703","1",""
"de:09162:1022:1:1-Hst","Hochäckerstraße","48.10107131","11.60712280","","de:09162:1022"
"de:09162:1022:2:2-Hst","Hochäckerstraße","48.10048939","11.60644907","","de:09162:1022"
"de:09162:1022:3:3-Hst","Hochäckerstraße","48.10140726","11.60644008","","de:09162:1022"
"de:09162:1023","Ständlerstraße","48.10459867","11.60518244","1",""
"de:09162:1023:1:1-Hst","Ständlerstraße","48.10554646","11.60454464","","de:09162:1023"
"de:09162:1023:2:2-Hst","Ständlerstraße","48.10378884","11.60566753","","de:09162:1023"
"de:09162:1024","Anneliese-Fleyenschmidt-Str","48.10118529","11.61690546","1",""
"de:09162:1024:3:3-Hst","Anneliese-Fleyenschmidt-Str","48.10125728","11.61689647","","de:09162:1024"
"de:09162:1024:4:4-Hst","Anneliese-Fleyenschmidt-Str","48.10111930","11.61692342","","de:09162:1024"
"de:09162:1025","St.-Martin-Straße Ost","48.11918545","11.60034951","1",""
"de:09162:1025:1:1-Hst","St.-Martin-Straße Ost","48.11916746","11.60052917","","de:09162:1025"
"de:09162:1025:2:2-Hst","St.-Martin-Straße Ost","48.11923942","11.60017883","","de:09162:1025"
"de:09162:1026","Thomasiusplatz","48.11582102","11.60226292","1",""
"de:09162:1026:1:1-Hst","Thomasiusplatz","48.11594097","11.60283784","","de:09162:1026"
"de:09162:1026:2:2-Hst","Thomasiusplatz","48.11633679","11.60349361","","de:09162:1026"
"de:09162:1026:3:3-Hst","Thomasiusplatz","48.11611489","11.60208326","","de:09162:1026"
"de:09162:1026:4:4-Hst","Thomasiusplatz","48.11564110","11.60164308","","de:09162:1026"
"de:09162:1027","Aschheimer Straße","48.12095453","11.61295287","1",""
"de:09162:1027:1:1-Hst","Aschheimer Straße","48.12149424","11.61312355","","de:09162:1027"
"de:09162:1027:2:2-Hst","Aschheimer Straße","48.12039683","11.61261151","","de:09162:1027"
"de:09162:1028","Ostpark Eislaufzentrum","48.11110685","11.63206902","1",""
"de:09162:1028:1:1-Hst","Ostpark Eislaufzentrum","48.11135876","11.63199715","","de:09162:1028"
"de:09162:1028:2:2-Hst","Ostpark Eislaufzentrum","48.11083095","11.63214987","","de:09162:1028"
"de:09162:1029","Wolframstraße","48.09486185","11.63579703","1",""
"de:09162:1029:1:1-Hst","Wolframstraße","48.09495785","11.63596771","","de:09162:1029"
"de:09162:1029:2:2-Hst","Wolframstraße","48.09488585","11.63553652","","de:09162:1029"
"de:09162:103","Schlörstraße","48.15001278","11.53682963","1",""
"de:09162:103:1:1-Hst","Schlörstraße","48.15008470","11.53710811","","de:09162:103"
"de:09162:103:2:2-Hst","Schlörstraße","48.14992288","11.53655116","","de:09162:103"
"de:09162:1030","Neuperlach Zentrum","48.10112530","11.64650495","1",""
"de:09162:1030:1:11-Hst","Neuperlach Zentrum","48.10104131","11.64740326","","de:09162:1030"
"de:09162:1030:1:12-Hst","Neuperlach Zentrum","48.10111930","11.64697207","","de:09162:1030"
"de:09162:1030:1:4-Hst","Neuperlach Zentrum","48.10101732","11.64684631","","de:09162:1030"
"de:09162:1030:1:5-Hst","Neuperlach Zentrum","48.10093933","11.64736733","","de:09162:1030"
"de:09162:1030:2:10-Hst","Neuperlach Zentrum","48.10095733","11.64786140","","de:09162:1030"
"de:09162:1030:2:2-Hst","Neuperlach Zentrum","48.10086134","11.64782547","","de:09162:1030"
"de:09162:1030:2:9-Hst","Neuperlach Zentrum","48.10087934","11.64831954","","de:09162:1030"
"de:09162:1030:51:51-Hst","Neuperlach Zentrum","48.10118529","11.64622647","","de:09162:1030"
"de:09162:1030:51:52-Hst","Neuperlach Zentrum","48.10121529","11.64610070","","de:09162:1030"
"de:09162:1031","Diakon-Kerolt-Weg","48.11218647","11.61738157","1",""
"de:09162:1031:2:2-Hst","Diakon-Kerolt-Weg","48.11207851","11.61735462","","de:09162:1031"
"de:09162:1031:3:3-Hst","Diakon-Kerolt-Weg","48.11145473","11.61786666","","de:09162:1031"
"de:09162:1032","Woferlstraße","48.10840171","11.61894463","1",""
"de:09162:1032:1:1-Hst","Woferlstraße","48.10843170","11.61906141","","de:09162:1032"
"de:09162:1032:3:3-Hst","Woferlstraße","48.10876160","11.61871107","","de:09162:1032"
"de:09162:1033","Weddigenstraße","48.10380683","11.62466690","1",""
"de:09162:1033:1:1-Hst","Weddigenstraße","48.10389682","11.62465792","","de:09162:1033"
"de:09162:1033:2:2-Hst","Weddigenstraße","48.10369885","11.62460402","","de:09162:1033"
"de:09162:1034","Schumacherring","48.09948752","11.64097132","1",""
"de:09162:1034:1:1-Hst","Schumacherring","48.09954151","11.64039640","","de:09162:1034"
"de:09162:1034:2:2-Hst","Schumacherring","48.09942752","11.64149235","","de:09162:1034"
"de:09162:1035","Friedhof Perlach","48.09799367","11.64053115","1",""
"de:09162:1035:1:3-Hst","Friedhof Perlach","48.09801167","11.64068386","","de:09162:1035"
"de:09162:1035:2:4-Hst","Friedhof Perlach","48.09800567","11.64027962","","de:09162:1035"
"de:09162:1036","Berger-Kreuz-Straße","48.11293619","11.62631082","1",""
"de:09162:1036:1:1-Hst","Berger-Kreuz-Straße","48.11264830","11.62634675","","de:09162:1036"
"de:09162:1036:2:2-Hst","Berger-Kreuz-Straße","48.11319409","11.62629285","","de:09162:1036"
"de:09162:1037","Hofangerstraße","48.11061502","11.62741575","1",""
"de:09162:1037:1:1-Hst","Hofangerstraße","48.11086693","11.62740676","","de:09162:1037"
"de:09162:1037:2:2-Hst","Hofangerstraße","48.11037510","11.62733490","","de:09162:1037"
"de:09162:1038","Emdenstraße","48.10705808","11.62783796","1",""
"de:09162:1038:1:1-Hst","Emdenstraße","48.10705808","11.62783796","","de:09162:1038"
"de:09162:1039","Georg-Brauchle-Haus","48.11020715","11.63778231","1",""
"de:09162:1039:1:1-Hst","Georg-Brauchle-Haus","48.11027313","11.63736908","","de:09162:1039"
"de:09162:1039:2:2-Hst","Georg-Brauchle-Haus","48.11015917","11.63819553","","de:09162:1039"
"de:09162:104","Albrechtstraße","48.15554440","11.54021628","1",""
"de:09162:104:1:1-Hst","Albrechtstraße","48.15559833","11.54020730","","de:09162:104"
"de:09162:104:1:2-Hst","Albrechtstraße","48.15566425","11.54055764","","de:09162:104"
"de:09162:1040","Quiddestraße","48.10889956","11.64647800","1",""
"de:09162:1040:1:1-Hst","Quiddestraße","48.10858165","11.64657681","","de:09162:1040"
"de:09162:1040:2:2-Hst","Quiddestraße","48.10854566","11.64630732","","de:09162:1040"
"de:09162:1040:3:3-Hst","Quiddestraße","48.10922346","11.64686427","","de:09162:1040"
"de:09162:1040:4:4-Hst","Quiddestraße","48.10907951","11.64697207","","de:09162:1040"
"de:09162:1040:5:5-Hst","Quiddestraße","48.10880959","11.64660376","","de:09162:1040"
"de:09162:1040:51:51-Hst","Quiddestraße","48.10822176","11.64671156","","de:09162:1040"
"de:09162:1040:51:52-Hst","Quiddestraße","48.10822176","11.64662173","","de:09162:1040"
"de:09162:1041","Nawiaskystraße","48.10716605","11.63656958","1",""
"de:09162:1041:1:1-Hst","Nawiaskystraße","48.10657820","11.63638093","","de:09162:1041"
"de:09162:1041:2:2-Hst","Nawiaskystraße","48.10756794","11.63668636","","de:09162:1041"
"de:09162:1042","Staudingerstraße","48.10925345","11.63934537","1",""
"de:09162:1042:1:1-Hst","Staudingerstraße","48.10924146","11.63890520","","de:09162:1042"
"de:09162:1042:2:2-Hst","Staudingerstraße","48.10963733","11.63939927","","de:09162:1042"
"de:09162:1042:3:3-Hst","Staudingerstraße","48.10903752","11.63979453","","de:09162:1042"
"de:09162:1043","Plettstraße","48.10913349","11.64430407","1",""
"de:09162:1043:1:1-Hst","Plettstraße","48.10922946","11.64423221","","de:09162:1043"
"de:09162:1043:2:2-Hst","Plettstraße","48.10903152","11.64442086","","de:09162:1043"
"de:09162:1044","Ungsteiner Straße","48.11504735","11.59710659","1",""
"de:09162:1044:1:1-Hst","Ungsteiner Straße","48.11513731","11.59678320","","de:09162:1044"
"de:09162:1044:2:2-Hst","Ungsteiner Straße","48.11495739","11.59745693","","de:09162:1044"
"de:09162:1045","Fockensteinstraße","48.10975730","11.58915650","1",""
"de:09162:1045:3:1-Hst","Fockensteinstraße","48.10970331","11.58928226","","de:09162:1045"
"de:09162:1045:3:2-Hst","Fockensteinstraße","48.10982328","11.58904870","","de:09162:1045"
"de:09162:1046","Valeppstraße","48.11093891","11.58425170","1",""
"de:09162:1046:1:1-Hst","Valeppstraße","48.11093291","11.58398220","","de:09162:1046"
"de:09162:1046:2:2-Hst","Valeppstraße","48.11092691","11.58449424","","de:09162:1046"
"de:09162:1047","Adilostraße","48.10630827","11.62119941","1",""
"de:09162:1047:1:1-Hst","Adilostraße","48.10638025","11.62128025","","de:09162:1047"
"de:09162:1047:2:2-Hst","Adilostraße","48.10625428","11.62111856","","de:09162:1047"
"de:09162:1048","Siegfried-Mollier-Straße","48.10654821","11.64637918","1",""
"de:09162:1048:1:1-Hst","Siegfried-Mollier-Straße","48.10665618","11.64655885","","de:09162:1048"
"de:09162:1048:2:2-Hst","Siegfried-Mollier-Straße","48.10647623","11.64621749","","de:09162:1048"
"de:09162:105","Fasaneriestraße","48.15731223","11.54345920","1",""
"de:09162:105:1:1-Hst","Fasaneriestraße","48.15752197","11.54376463","","de:09162:105"
"de:09162:105:2:2-Hst","Fasaneriestraße","48.15719837","11.54329750","","de:09162:105"
"de:09162:1050","Michaelibad","48.11839984","11.63144020","1",""
"de:09162:1050:1:1-Hst","Michaelibad","48.11869369","11.63019154","","de:09162:1050"
"de:09162:1050:2:2-Hst","Michaelibad","48.11877165","11.63144020","","de:09162:1050"
"de:09162:1050:3:3-Hst","Michaelibad","48.11929939","11.63065867","","de:09162:1050"
"de:09162:1050:4:4-Hst","Michaelibad","48.11910749","11.63092816","","de:09162:1050"
"de:09162:1050:51:51-Hst","Michaelibad","48.11846580","11.63146715","","de:09162:1050"
"de:09162:1050:51:52-Hst","Michaelibad","48.11836385","11.63141325","","de:09162:1050"
"de:09162:1053","Fasangartenstraße","48.08982173","11.61117421","1",""
"de:09162:1053:3:1-Hst","Fasangartenstraße","48.08978573","11.61109336","","de:09162:1053"
"de:09162:1053:3:2-Hst","Fasangartenstraße","48.08985774","11.61125505","","de:09162:1053"
"de:09162:1054","Obernzeller Straße","48.09278586","11.60984470","1",""
"de:09162:1054:3:1-Hst","Obernzeller Straße","48.09285186","11.60992555","","de:09162:1054"
"de:09162:1054:3:2-Hst","Obernzeller Straße","48.09270786","11.60972792","","de:09162:1054"
"de:09162:1055","Plassenburgstraße","48.09735772","11.60786841","1",""
"de:09162:1055:1:1-Hst","Plassenburgstraße","48.09740572","11.60768874","","de:09162:1055"
"de:09162:1055:2:2-Hst","Plassenburgstraße","48.09733372","11.60803010","","de:09162:1055"
"de:09162:1056","Balanstraße","48.10858765","11.60405955","1",""
"de:09162:1056:1:1-Hst","Balanstraße","48.10853967","11.60331395","","de:09162:1056"
"de:09162:1056:2:2-Hst","Balanstraße","48.10820976","11.60393379","","de:09162:1056"
"de:09162:1056:3:3-Hst","Balanstraße","48.10907351","11.60414938","","de:09162:1056"
"de:09162:1056:4:4-Hst","Balanstraße","48.10853367","11.60481413","","de:09162:1056"
"de:09162:1057","Klagenfurter Straße","48.11250435","11.60306242","1",""
"de:09162:1057:1:1-Hst","Klagenfurter Straße","48.11266629","11.60311632","","de:09162:1057"
"de:09162:1057:2:2-Hst","Klagenfurter Straße","48.11234241","11.60297259","","de:09162:1057"
"de:09162:1058","Mitterweg","48.10137726","11.61048250","1",""
"de:09162:1058:1:1-Hst","Mitterweg","48.10143125","11.61049149","","de:09162:1058"
"de:09162:1058:1:2-Hst","Mitterweg","48.10132327","11.61042860","","de:09162:1058"
"de:09162:1059","Görzer Straße","48.09555782","11.60939554","1",""
"de:09162:1059:3:1-Hst","Görzer Straße","48.09554583","11.60926079","","de:09162:1059"
"de:09162:1059:3:2-Hst","Görzer Straße","48.09553983","11.60954826","","de:09162:1059"
"de:09162:106","Infanteriestraße","48.16144692","11.55361016","1",""
"de:09162:106:1:1-Hst","Infanteriestraße","48.16145891","11.55369999","","de:09162:106"
"de:09162:106:1:2-Hst","Infanteriestraße","48.16140498","11.55396051","","de:09162:106"
"de:09162:1060","Innsbrucker Ring","48.12041482","11.61919616","1",""
"de:09162:1060:51:51-Hst","Innsbrucker Ring","48.12049878","11.61870209","","de:09162:1060"
"de:09162:1060:51:53-Hst","Innsbrucker Ring","48.12056474","11.61870209","","de:09162:1060"
"de:09162:1060:52:52-Hst","Innsbrucker Ring","48.12040882","11.61870209","","de:09162:1060"
"de:09162:1060:52:54-Hst","Innsbrucker Ring","48.12033686","11.61869311","","de:09162:1060"
"de:09162:1061","Landrichterstraße","48.08865764","11.60754501","1",""
"de:09162:1061:3:1-Hst","Landrichterstraße","48.08870564","11.60762586","","de:09162:1061"
"de:09162:1061:3:2-Hst","Landrichterstraße","48.08856763","11.60743721","","de:09162:1061"
"de:09162:1062","Cincinnatistraße","48.09272586","11.60179579","1",""
"de:09162:1062:1:1-Hst","Cincinnatistraße","48.09281586","11.60193953","","de:09162:1062"
"de:09162:1062:2:2-Hst","Cincinnatistraße","48.09261786","11.60150833","","de:09162:1062"
"de:09162:1064","Langbürgener Straße","48.11063301","11.61287202","1",""
"de:09162:1064:2:2-Hst","Langbürgener Straße","48.11042308","11.61269236","","de:09162:1064"
"de:09162:1064:3:3-Hst","Langbürgener Straße","48.11070499","11.61273728","","de:09162:1064"
"de:09162:107","Barbarastraße","48.16142295","11.55774241","1",""
"de:09162:107:3:3-Hst","Barbarastraße","48.16138101","11.55759868","","de:09162:107"
"de:09162:107:4:4-Hst","Barbarastraße","48.16147089","11.55759868","","de:09162:107"
"de:09162:1070","Karl-Preis-Platz","48.11840583","11.60937758","1",""
"de:09162:1070:1:1-Hst","Karl-Preis-Platz","48.11858575","11.61035674","","de:09162:1070"
"de:09162:1070:2:2-Hst","Karl-Preis-Platz","48.11834586","11.60911706","","de:09162:1070"
"de:09162:1070:3:3-Hst","Karl-Preis-Platz","48.11872368","11.60926079","","de:09162:1070"
"de:09162:1070:4:4-Hst","Karl-Preis-Platz","48.11814196","11.61000640","","de:09162:1070"
"de:09162:1070:51:51-Hst","Karl-Preis-Platz","48.11796205","11.60839841","","de:09162:1070"
"de:09162:1070:51:52-Hst","Karl-Preis-Platz","48.11790807","11.60845231","","de:09162:1070"
"de:09162:108","Hohenzollernstraße","48.15924179","11.58540154","1",""
"de:09162:108:1:1-Hst","Hohenzollernstraße","48.15939759","11.58502425","","de:09162:108"
"de:09162:108:2:2-Hst","Hohenzollernstraße","48.15918786","11.58518595","","de:09162:108"
"de:09162:108:3:3-Hst","Hohenzollernstraße","48.15882832","11.58538357","","de:09162:108"
"de:09162:109","Friedrichstraße","48.15997285","11.58055064","1",""
"de:09162:109:3:1-Hst","Friedrichstraße","48.15997285","11.58055064","","de:09162:109"
"de:09162:11","Leonrodplatz","48.15946950","11.54739382","1",""
"de:09162:11:1:1-Hst","Leonrodplatz","48.15975114","11.54783400","","de:09162:11"
"de:09162:11:2:2-Hst","Leonrodplatz","48.15918187","11.54697161","","de:09162:11"
"de:09162:11:3:3-Hst","Leonrodplatz","48.15972118","11.54703450","","de:09162:11"
"de:09162:11:3:4-Hst","Leonrodplatz","48.15990095","11.54697161","","de:09162:11"
"de:09162:110","Königsplatz","48.14554750","11.56355451","1",""
"de:09162:110:1:1-Hst","Königsplatz","48.14695606","11.56446181","","de:09162:110"
"de:09162:110:2:2-Hst","Königsplatz","48.14545759","11.56366231","","de:09162:110"
"de:09162:110:51:51-Hst","Königsplatz","48.14496010","11.56329400","","de:09162:110"
"de:09162:110:51:52-Hst","Königsplatz","48.14499606","11.56316824","","de:09162:110"
"de:09162:1101","Ganghoferbrücke","48.12793433","11.53911135","1",""
"de:09162:1101:3:1-Hst","Ganghoferbrücke","48.12791634","11.53903949","","de:09162:1101"
"de:09162:1101:3:2-Hst","Ganghoferbrücke","48.12795832","11.53916525","","de:09162:1101"
"de:09162:1102","Herzog-Ernst-Platz","48.12533801","11.54078222","1",""
"de:09162:1102:1:1-Hst","Herzog-Ernst-Platz","48.12597960","11.54029713","","de:09162:1102"
"de:09162:1102:2:2-Hst","Herzog-Ernst-Platz","48.12571577","11.54064747","","de:09162:1102"
"de:09162:1102:3:3-Hst","Herzog-Ernst-Platz","48.12525406","11.54121341","","de:09162:1102"
"de:09162:1102:4:4-Hst","Herzog-Ernst-Platz","48.12549391","11.54104273","","de:09162:1102"
"de:09162:1102:5:5-Hst","Herzog-Ernst-Platz","48.12500821","11.54077324","","de:09162:1102"
"de:09162:1102:7:7-Hst","Herzog-Ernst-Platz","48.12539197","11.54013543","","de:09162:1102"
"de:09162:1103","Sendlinger Kirche","48.12197998","11.54115053","1",""
"de:09162:1103:1:1-Hst","Sendlinger Kirche","48.12207592","11.54104273","","de:09162:1103"
"de:09162:1103:2:2-Hst","Sendlinger Kirche","48.12189602","11.54122240","","de:09162:1103"
"de:09162:1104","Margaretenplatz","48.12002502","11.54073731","1",""
"de:09162:1104:1:1-Hst","Margaretenplatz","48.11997705","11.54056663","","de:09162:1104"
"de:09162:1104:2:2-Hst","Margaretenplatz","48.12009099","11.54087205","","de:09162:1104"
"de:09162:1105","Ostfriedhof","48.11904752","11.58365881","1",""
"de:09162:1105:1:1-Hst","Ostfriedhof","48.11883162","11.58413492","","de:09162:1105"
"de:09162:1105:2:2-Hst","Ostfriedhof","48.11946731","11.58287728","","de:09162:1105"
"de:09162:1105:4:4-Hst","Ostfriedhof","48.11872968","11.58320965","","de:09162:1105"
"de:09162:1105:5:5-Hst","Ostfriedhof","48.11940134","11.58399119","","de:09162:1105"
"de:09162:1106","St.-Martins-Platz","48.11723039","11.58840191","1",""
"de:09162:1106:2:1-Hst","St.-Martins-Platz","48.11726637","11.58841090","","de:09162:1106"
